transaction_date,transaction_year,ticker,asset_description,type,amount_low,amount_high,amount_avg,representative,district,state,cap_gains_over_200_usd,industry,sector,party,ticker_price,qqq_price
4/6/22,2022,FB,Meta Platforms Inc -  Class A,purchase,1001,15000,8001,James R. Langevin,RI02,RI,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,173.96,353.26001
3/31/22,2022,TXN,Texas Instruments Incorporated,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,Semiconductors,Technology,Democrat,183.48,362.540009
3/30/22,2022,INTC,Intel Corporation,purchase,1001,15000,8001,Dwight Evans,PA03,PA,FALSE,Semiconductors,Technology,Democrat,51.43,367.089996
3/29/22,2022,CTSH,Cognizant Technology Solutions Corporation - Class A,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,EDP Services,Technology,Democrat,92.73,371.190002
3/22/22,2022,NVDA,NVIDIA Corporation,purchase,1001,15000,8001,Pete Sessions,TX17,TX,FALSE,Semiconductors,Technology,Republican,265.24,356.959991
3/21/22,2022,GOOGL,Alphabet Inc,purchase,15001,50000,32501,Scott Franklin,FL15,FL,FALSE,"Computer Software: Programming, Data Processing",Technology,Republican,2722.03,350.079987
3/21/22,2022,AAPL,Apple Inc,purchase,15001,50000,32501,Scott Franklin,FL15,FL,FALSE,Computer Manufacturing,Technology,Republican,2722.03,350.079987
3/21/22,2022,CSCO,Cisco Systems Inc,purchase,100001,250000,175001,Scott Franklin,FL15,FL,FALSE,Computer Communications Equipment,Technology,Republican,2722.03,350.079987
3/21/22,2022,MSFT,Microsoft Corp,purchase,100001,250000,175001,Scott Franklin,FL15,FL,FALSE,Computer Software: Prepackaged Software,Technology,Republican,2722.03,350.079987
3/15/22,2022,TWKS,Thoughtworks Holding Inc,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,EDP Services,Technology,Democrat,20.09,328.149994
3/10/22,2022,MSFT,Microsoft Corporation,purchase,1001,15000,8001,Kevin Hern,OK01,OK,FALSE,Computer Software: Prepackaged Software,Technology,Republican,285.59,331.269989
3/10/22,2022,IBM,International Business Machines Corporation,purchase,1001,15000,8001,Lloyd Doggett,TX35,TX,FALSE,Computer Manufacturing,Technology,Democrat,285.59,331.269989
3/9/22,2022,TXN,Texas Instruments Incorporated,purchase,1001,15000,8001,Lois Frankel,FL21,FL,FALSE,Semiconductors,Technology,Democrat,172.46,334.98999
3/9/22,2022,GOOG,Alphabet Inc - Class C Capital Stock,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,172.46,334.98999
3/9/22,2022,AAPL,Apple Inc,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Manufacturing,Technology,Democrat,172.46,334.98999
3/9/22,2022,MSFT,Microsoft Corporation,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,172.46,334.98999
3/9/22,2022,ORCL,Oracle Corporation,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,172.46,334.98999
3/8/22,2022,NOW,ServiceNow Inc,purchase,1001,15000,8001,Kathy Manning,NC06,NC,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,518.2,323.350006
3/4/22,2022,AMD,Advanced Micro Devices Inc,purchase,15001,50000,32501,Thomas Suozzi,NY03,NY,FALSE,Semiconductors,Technology,Democrat,108.41,337.299988
3/4/22,2022,ETN,Eaton Corporation PLC Ordinary Shares,purchase,15001,50000,32501,Thomas Suozzi,NY03,NY,FALSE,Industrial Machinery/Components,Technology,Democrat,108.41,337.299988
3/4/22,2022,NVDA,NVIDIA Corporation,purchase,15001,50000,32501,Thomas Suozzi,NY03,NY,FALSE,Semiconductors,Technology,Democrat,108.41,337.299988
3/4/22,2022,CTSH,Cognizant Technology Solutions Corporation - Class A,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,EDP Services,Technology,Democrat,108.41,337.299988
3/3/22,2022,ASML,ASML Holding NV - New York Registry Shares,purchase,15001,50000,32501,Kathy Manning,NC06,NC,FALSE,Industrial Machinery/Components,Technology,Democrat,630.79,342.26001
3/1/22,2022,INTC,Intel Corporation,purchase,1001,15000,8001,Kevin Hern,OK01,OK,FALSE,Semiconductors,Technology,Republican,46.82,341.48999
2/24/22,2022,BLKB,"Blackbaud Inc - Stock purchased in error, sold once alerted",purchase,1001,15000,8001,Earl Blumenauer,OR03,OR,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,62.45,340.48999
2/24/22,2022,CSCO,"Cisco Systems Inc - Stock purchased in error, sold once alerted",purchase,1001,15000,8001,Earl Blumenauer,OR03,OR,FALSE,Computer Communications Equipment,Technology,Democrat,62.45,340.48999
2/24/22,2022,FLEX,"Flex Ltd - Ordinary Shares - Stock purchased in error, sold once alerted",purchase,1001,15000,8001,Earl Blumenauer,OR03,OR,FALSE,Electrical Products,Technology,Democrat,62.45,340.48999
2/24/22,2022,INTC,"Intel Corporation - Stock purchased in error, sold once alerted",purchase,1001,15000,8001,Earl Blumenauer,OR03,OR,FALSE,Semiconductors,Technology,Democrat,62.45,340.48999
2/24/22,2022,QCOM,"Qualcomm Incorporated  - Stock purchased in error, sold once alerted",purchase,1001,15000,8001,Earl Blumenauer,OR03,OR,FALSE,Radio And Television Broadcasting And Communications Equipment,Technology,Democrat,62.45,340.48999
2/24/22,2022,CRM,"Salesforce.com  - Stock purchased in error, sold once alerted",purchase,1001,15000,8001,Earl Blumenauer,OR03,OR,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,62.45,340.48999
2/24/22,2022,SAP,"SAP SE ADS  - Stock purchased in error, sold once alerted",purchase,1001,15000,8001,Earl Blumenauer,OR03,OR,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,62.45,340.48999
2/24/22,2022,AAPL,Apple Inc,purchase,1001,15000,8001,Billy Long,MO07,MO,FALSE,Computer Manufacturing,Technology,Republican,62.45,340.48999
2/23/22,2022,AAPL,Apple Inc,purchase,1001,15000,8001,Pete Sessions,TX17,TX,FALSE,Computer Manufacturing,Technology,Republican,160.24,329.420013
2/23/22,2022,MSFT,Microsoft Corporation,purchase,1001,15000,8001,Pete Sessions,TX17,TX,FALSE,Computer Software: Prepackaged Software,Technology,Republican,160.24,329.420013
2/22/22,2022,AMD,Advanced Micro Devices,purchase,1001,15000,8001,Marjorie Taylor Greene,GA14,GA,FALSE,Semiconductors,Technology,Republican,115.65,338.079987
2/22/22,2022,ADP,Automatic Data Processing Inc,purchase,1001,15000,8001,Marjorie Taylor Greene,GA14,GA,FALSE,EDP Services,Technology,Republican,115.65,338.079987
2/22/22,2022,NVDA,NVIDIA Corporation,purchase,1001,15000,8001,Kurt Schrader,OR05,OR,FALSE,Semiconductors,Technology,Democrat,115.65,338.079987
2/18/22,2022,ADBE,Adobe Inc,purchase,1001,15000,8001,Kathy Manning,NC06,NC,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,442.56,341.51001
2/18/22,2022,NVDA,NVIDIA Corporation,purchase,1001,15000,8001,Kathy Manning,NC06,NC,FALSE,Semiconductors,Technology,Democrat,442.56,341.51001
2/18/22,2022,NOW,ServiceNow Inc,purchase,15001,50000,32501,Kathy Manning,NC06,NC,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,442.56,341.51001
2/17/22,2022,SNAP,Snap Inc Class A,purchase,1001,15000,8001,Kathy Manning,NC06,NC,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,39.45,345.450012
2/14/22,2022,NTAP,NetApp Inc.,purchase,15001,50000,32501,Doug Lamborn,CO05,CO,FALSE,Electronic Components,Technology,Republican,87.79,347.48999
2/14/22,2022,NTAP,NetApp Inc.,purchase,15001,50000,32501,Doug Lamborn,CO05,CO,FALSE,Electronic Components,Technology,Republican,87.79,347.48999
2/14/22,2022,NTAP,NetApp Inc.,purchase,15001,50000,32501,Doug Lamborn,CO05,CO,FALSE,Electronic Components,Technology,Republican,87.79,347.48999
2/11/22,2022,GOOGL,Alphabet Inc - Class A,purchase,15001,50000,32501,Earl Blumenauer,OR03,OR,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,2685.65,347.059998
2/11/22,2022,GOOGL,Alphabet Inc - Class A,purchase,1001,15000,8001,James R. Langevin,RI02,RI,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,2685.65,347.059998
2/10/22,2022,MSFT,Microsoft Corporation - Call Option Strike $160 - expiry 9/16/2022,purchase,500001,1000000,750001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,302.38,358.429993
2/10/22,2022,MSFT,Microsoft Corporation - Call Option Strike $150 - expiry 9/16/2022,purchase,1000001,5000000,3000001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,302.38,358.429993
2/10/22,2022,MSFT,Microsoft Corporation - Call Option Strike $145 - expiry 9/16/2022,purchase,500001,1000000,750001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,302.38,358.429993
2/10/22,2022,ATVI,Activision Blizzard,purchase,1001,15000,8001,Richard W. Allen,GA12,GA,FALSE,Computer Software: Prepackaged Software,Technology,Republican,302.38,358.429993
2/10/22,2022,ATVI,Activision Blizzard,purchase,1001,15000,8001,Richard W. Allen,GA12,GA,FALSE,Computer Software: Prepackaged Software,Technology,Republican,302.38,358.429993
2/10/22,2022,MRVL,Marvell Technology Inc,purchase,1001,15000,8001,Ron Estes,KS04,KS,FALSE,Semiconductors,Technology,Republican,302.38,358.429993
2/9/22,2022,ENPH,Enphase Energy Inc,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,Electrical Products,Technology,Democrat,161.89,366.730011
2/9/22,2022,NXPI,NXP Semiconductors NV,purchase,1001,15000,8001,Lois Frankel,FL21,FL,FALSE,Semiconductors,Technology,Democrat,161.89,366.730011
2/9/22,2022,MSFT,Forward Contract provides sale of MSFT Common Stock following the vesting of RSU every six months through 2024,purchase,5000001,25000000,15000001,Suzan K. DelBene,WA01,WA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,161.89,366.730011
2/9/22,2022,AMD,Advanced Micro Devices,purchase,1001,15000,8001,David Kustoff,TN08,TN,FALSE,Semiconductors,Technology,Republican,161.89,366.730011
2/7/22,2022,TXN,Texas Instruments Incorprated,purchase,1001,15000,8001,Kevin Hern,OK01,OK,FALSE,Semiconductors,Technology,Republican,169.95,355.130005
2/7/22,2022,MSFT,Microsoft Corporation,purchase,1001,15000,8001,David Kustoff,TN08,TN,FALSE,Computer Software: Prepackaged Software,Technology,Republican,169.95,355.130005
2/3/22,2022,INTU,Intuit Inc,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,535.59,353.549988
2/2/22,2022,GOOGL,Alphabet Inc - Class A,purchase,15001,50000,32501,Bob Gibbs,OH07,OH,FALSE,"Computer Software: Programming, Data Processing",Technology,Republican,2960,368.48999
2/2/22,2022,SQ,Block Inc - Class A Common Stock,purchase,1001,15000,8001,James R. Langevin,RI02,RI,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,2960,368.48999
2/2/22,2022,SQ,Block Inc - Class A Common Stock,purchase,50001,100000,75001,James R. Langevin,RI02,RI,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,2960,368.48999
1/28/22,2022,AAPL,Apple Inc,purchase,1001,15000,8001,Robert J. Wittman,VA01,VA,FALSE,Computer Manufacturing,Technology,Republican,170.33,351.799988
1/28/22,2022,FB,Meta Platforms Inc - Class A,purchase,1001,15000,8001,Robert J. Wittman,VA01,VA,FALSE,"Computer Software: Programming, Data Processing",Technology,Republican,170.33,351.799988
1/27/22,2022,NTAP,NetApp Inc Common Stock,purchase,15001,50000,32501,Doug Lamborn,CO05,CO,FALSE,Electronic Components,Technology,Republican,83.83,341.100006
1/27/22,2022,NTAP,NetApp Inc Common Stock,purchase,15001,50000,32501,Doug Lamborn,CO05,CO,FALSE,Electronic Components,Technology,Republican,83.83,341.100006
1/27/22,2022,NTAP,NetApp Inc Common Stock,purchase,15001,50000,32501,Doug Lamborn,CO05,CO,FALSE,Electronic Components,Technology,Republican,83.83,341.100006
1/26/22,2022,FB,Meta Platforms Inc - Class A,purchase,1001,15000,8001,James R. Langevin,RI02,RI,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,294.63,344.570007
1/25/22,2022,MSFT,Microsoft Corporation - Call Options $145 strike Expire 09/16/2022,purchase,50001,100000,75001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,288.49,345.109985
1/24/22,2022,ORCL,Oracle Corporation,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,82.42,353.299988
1/21/22,2022,AAPL,Apple Inc,purchase,1001,15000,8001,Blake Moore,UT01,UT,FALSE,Computer Manufacturing,Technology,Republican,162.41,351.690002
1/21/22,2022,SQ,Block Inc - Class A common stock,purchase,1001,15000,8001,James R. Langevin,RI02,RI,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,162.41,351.690002
1/21/22,2022,AAPL,Apple Inc - Excercised 100 Call options (10K shares) expiry 01/21/2022 @ $100,purchase,1000001,5000000,3000001,Nancy Pelosi,CA12,CA,FALSE,Computer Manufacturing,Technology,Democrat,162.41,351.690002
1/5/22,2022,MSFT,Microsoft Corporation,purchase,15001,50000,32501,Virginia Foxx,NC05,NC,FALSE,Computer Software: Prepackaged Software,Technology,Republican,316.38,384.290009
1/4/22,2022,COIN,Coinbase Global Inc - Class A,purchase,1001,15000,8001,Marie Newman,IL03,IL,FALSE,EDP Services,Technology,Democrat,250.15,396.470001
1/3/22,2022,AVGO,Broadcom Inc,purchase,15001,50000,32501,Virginia Foxx,NC05,NC,FALSE,Semiconductors,Technology,Republican,663.32,401.679993
1/3/22,2022,MSI,Motorola Solutions Inc,purchase,15001,50000,32501,Virginia Foxx,NC05,NC,FALSE,Radio And Television Broadcasting And Communications Equipment,Technology,Republican,663.32,401.679993
12/31/21,2021,SNAP,Snap Inc - Class A,purchase,1001,15000,8001,Kathy Manning,NC06,NC,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,47.03,397.850006
12/30/21,2021,AAPL,Apple Inc,purchase,15001,50000,32501,Deborah K. Ross,NC02,NC,FALSE,Computer Manufacturing,Technology,Democrat,178.2,400.350006
12/30/21,2021,FB,Meta Platforms Inc - Class A,purchase,15001,50000,32501,Deborah K. Ross,NC02,NC,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,178.2,400.350006
12/23/21,2021,QMCO,Quantum Corporation,purchase,1001,15000,8001,Debbie Wasserman Schultz,FL23,FL,FALSE,Electronic Components,Technology,Democrat,5.19,396.920013
12/23/21,2021,QMCO,Quantum Corporation,purchase,1001,15000,8001,Debbie Wasserman Schultz,FL23,FL,FALSE,Electronic Components,Technology,Democrat,5.19,396.920013
12/23/21,2021,QMCO,Quantum Corporation,purchase,1001,15000,8001,Debbie Wasserman Schultz,FL23,FL,FALSE,Electronic Components,Technology,Democrat,5.19,396.920013
12/22/21,2021,AAPL,Apple Inc,purchase,1001,15000,8001,Bob Gibbs,OH07,OH,FALSE,Computer Manufacturing,Technology,Republican,175.64,393.950012
12/21/21,2021,MU,Micron Technology Inc - 100 CALL opts with strike of $50 expiry 9/16/22,purchase,250001,500000,375001,Nancy Pelosi,CA12,CA,FALSE,Semiconductors,Technology,Democrat,90.68,389.209991
12/20/21,2021,CRM,Salesforce.com Inc - 100 CALL options with strike $210 expiry 1/20/23,purchase,500001,1000000,750001,Nancy Pelosi,CA12,CA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,247.21,380.690002
12/20/21,2021,CRM,Salesforce.com Inc - 30 CALL options with strike $210 expiry 1/20/23,purchase,100001,250000,175001,Nancy Pelosi,CA12,CA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,247.21,380.690002
12/17/21,2021,GOOG,Alphabet Inc - Class C Capital - 10 CALL opts with strike of $2000 expiry 9/16/22,purchase,500001,1000000,750001,Nancy Pelosi,CA12,CA,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,2856.06,384.910004
12/16/21,2021,SQ,Block Inc Class A Common Stock,purchase,1001,15000,8001,Marjorie Taylor Greene,GA14,GA,FALSE,Computer Software: Prepackaged Software,Technology,Republican,165.88,386.839996
12/14/21,2021,AAPL,Apple Inc,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Manufacturing,Technology,Democrat,174.33,388.200012
12/14/21,2021,NVDA,Nvidia Corp,purchase,1001,15000,8001,Kurt Schrader,OR05,OR,FALSE,Semiconductors,Technology,Democrat,174.33,388.200012
12/10/21,2021,IBM,International Business Machines Corporation,purchase,1001,15000,8001,Lloyd Doggett,TX35,TX,FALSE,Computer Manufacturing,Technology,Democrat,124.09,398.01001
12/9/21,2021,MSFT,Microsoft Corporation,purchase,1001,15000,8001,Kevin Hern,OK01,OK,FALSE,Computer Software: Prepackaged Software,Technology,Republican,333.1,393.730011
12/2/21,2021,MSFT,Microsoft Corporation,purchase,1001,15000,8001,Michael C. Burgess,TX26,TX,FALSE,Computer Software: Prepackaged Software,Technology,Republican,329.49,389.910004
11/26/21,2021,AMD,Advanced Micro Devices,purchase,1001,15000,8001,David Kustoff,TN08,TN,FALSE,Semiconductors,Technology,Republican,154.81,391.200012
11/26/21,2021,INTC,Intel Corporation,purchase,15001,50000,32501,Kevin Hern,OK01,OK,FALSE,Semiconductors,Technology,Republican,154.81,391.200012
11/24/21,2021,MSFT,Microsoft Corporation,purchase,50001,100000,75001,Thomas Suozzi,NY03,NY,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,337.91,398.76001
11/24/21,2021,ON,ON Semiconductor Corporation,purchase,1001,15000,8001,Aston Donald McEachin,VA04,VA,FALSE,Semiconductors,Technology,Democrat,337.91,398.76001
11/24/21,2021,NXPI,NXP Semiconductor NV,purchase,1001,15000,8001,Aston Donald McEachin,VA04,VA,FALSE,Semiconductors,Technology,Democrat,337.91,398.76001
11/24/21,2021,TXN,Texas Instruments Incorporated,purchase,1001,15000,8001,Aston Donald McEachin,VA04,VA,FALSE,Semiconductors,Technology,Democrat,337.91,398.76001
11/24/21,2021,CRM,Salesforce.com Inc,purchase,15001,50000,32501,Marie Newman,IL03,IL,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,337.91,398.76001
11/24/21,2021,SNAP,Snap Inc - Class A,purchase,1001,15000,8001,Kathy Manning,NC06,NC,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,337.91,398.76001
11/18/21,2021,COIN,Coinbase Global Inc - Class A,purchase,15001,50000,32501,Marie Newman,IL03,IL,FALSE,EDP Services,Technology,Democrat,323.57,401.75
11/16/21,2021,STM,STMicroelectronics NV,purchase,1001,15000,8001,Bob Gibbs,OH07,OH,FALSE,Semiconductors,Technology,Republican,51.45,397.420013
11/15/21,2021,MSFT,"Microsoft Corporation - Call option, strike of $150 expires 3/18/2022",purchase,5000001,25000000,15000001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,336.07,394.609985
11/15/21,2021,MSFT,"Microsoft Corporation - Call option, strike of $145 expires 3/18/2022",purchase,1000001,5000000,3000001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,336.07,394.609985
11/15/21,2021,MSFT,"Microsoft Corporation - Call option, strike of $160 expires 1/21/2022",purchase,500001,1000000,750001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,336.07,394.609985
11/15/21,2021,SNAP,Snap Inc - Class A,purchase,1001,15000,8001,Kathy Manning,NC06,NC,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,336.07,394.609985
11/15/21,2021,TXN,Texas Instruments Incorporated,purchase,1001,15000,8001,Kevin Hern,OK01,OK,FALSE,Semiconductors,Technology,Republican,336.07,394.609985
11/9/21,2021,COIN,Coinbase Global Inc - Class A,purchase,15001,50000,32501,Marie Newman,IL03,IL,FALSE,EDP Services,Technology,Democrat,357.39,395.320007
11/8/21,2021,NTAP,NetApp Inc,purchase,15001,50000,32501,Doug Lamborn,CO05,CO,FALSE,Electronic Components,Technology,Republican,91.89,398.059998
11/8/21,2021,NTAP,NetApp Inc,purchase,1001,15000,8001,Doug Lamborn,CO05,CO,FALSE,Electronic Components,Technology,Republican,91.89,398.059998
11/8/21,2021,NTAP,NetApp Inc,purchase,1001,15000,8001,Doug Lamborn,CO05,CO,FALSE,Electronic Components,Technology,Republican,91.89,398.059998
11/3/21,2021,GOOG,Alphabet Inc - Class C Capital Stock,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,2935.8,393.179993
